municipio,epi_year,epi_week,prob_pressao_alta_proxima_janela,limiar_operacional,acima_limiar,faixa_pressao_predita,indice_pressao_proxy_atual,tat_p90_dias,pct_liberado_48h,backlog_estimado,tests,tests_ma8,drivers,tipo_sinal,acao_sugerida,metodo,modelo_versao,rotulo_nota,indice_pressao_rede,faixa_pressao,tipo_sinal_observado
SANTA LUZIA DO PARA,2026,13,0.0111,0.3,False,baixa,10.59,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
BRITANIA,2025,48,0.0111,0.3,False,baixa,10.97,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
BLUMENAU,2024,35,0.0111,0.3,False,baixa,10.3,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MALHADA,2025,37,0.0111,0.3,False,baixa,10.71,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MALHADA DOS BOIS,2025,40,0.0111,0.3,False,baixa,10.67,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MANDAGUARI,2025,27,0.0111,0.3,False,baixa,10.45,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MANICORE,2026,12,0.0111,0.3,False,baixa,10.63,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MARACACUME,2026,17,0.0111,0.3,False,baixa,10.65,,,0.0,1,,tests_ma4=1 (imp=0.572); tests_pct_estadual=0.189 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests_lag1=1 (imp=0.0135); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
LENCOIS PAULISTA,2024,47,0.0111,0.3,False,baixa,11.01,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JOSE BONIFACIO,2025,11,0.0111,0.3,False,baixa,10.46,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JOSELANDIA,2025,45,0.0111,0.3,False,baixa,10.76,,,0.0,1,1.625,tests_ma4=1.25 (imp=0.572); indice_pressao_proxy=10.8 (imp=0.0408); tests_ma8=1.62 (imp=0.149); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.209 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JUNDIAI,2025,19,0.0111,0.3,False,baixa,10.42,,,0.0,1,1.0,tests_ma4=1 (imp=0.572); indice_pressao_proxy=10.4 (imp=0.0408); tests_ma8=1 (imp=0.149); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.139 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JURANDA,2026,20,0.0111,0.3,False,baixa,10.57,,,0.0,1,,tests_ma4=1 (imp=0.572); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.179 (imp=0.106); tests_lag1=1 (imp=0.0135); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JURUAIA,2025,31,0.0111,0.3,False,baixa,10.55,,,0.0,1,,tests_ma4=1 (imp=0.572); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.158 (imp=0.106); tests_lag1=1 (imp=0.0135); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JUTI,2024,41,0.0111,0.3,False,baixa,10.63,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SANTA ROSA DE VITERBO,2026,19,0.0111,0.3,False,baixa,10.77,,,0.0,1,,tests_ma4=1 (imp=0.572); tests_pct_estadual=0.2 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests_lag1=1 (imp=0.0135); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SANTAREM,2026,18,0.0111,0.3,False,baixa,10.71,,,0.0,1,1.375,tests_ma4=1.25 (imp=0.572); indice_pressao_proxy=10.7 (imp=0.0408); tests_ma8=1.38 (imp=0.149); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.17 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SANTO ANTONIO DE POSSE,2025,23,0.0111,0.3,False,baixa,10.33,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ARACAS,2026,14,0.0111,0.3,False,baixa,10.47,,,0.0,1,,tests_ma4=1 (imp=0.572); tests_pct_estadual=0.196 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests_lag1=1 (imp=0.0135); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ARACATUBA,2025,14,0.0111,0.3,False,baixa,10.18,,,0.0,1,1.0,tests_ma4=1 (imp=0.572); indice_pressao_proxy=10.2 (imp=0.0408); tests_ma8=1 (imp=0.149); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.157 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ARACOIABA DA SERRA,2024,41,0.0111,0.3,False,baixa,10.63,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ARACRUZ,2024,31,0.0111,0.3,False,baixa,10.3,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
CABIXI,2026,22,0.0111,0.3,False,baixa,10.99,,,0.0,1,,tests_ma4=1 (imp=0.572); tests_pct_estadual=0.216 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests_lag1=1 (imp=0.0135); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
CABO FRIO,2024,45,0.0111,0.3,False,baixa,10.78,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
CACHOEIRA DO ARARI,2024,32,0.0111,0.3,False,baixa,10.82,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JABOTICABAL,2025,9,0.0111,0.3,False,baixa,10.33,,,0.0,1,,tests_ma4=1 (imp=0.572); confianca_dado=0.5 (imp=0.0391); tests_lag1=1 (imp=0.0135); tests_pct_estadual=0.117 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JAGUARIUNA,2025,14,0.0111,0.3,False,baixa,10.18,,,0.0,1,1.0,tests_ma4=1 (imp=0.572); indice_pressao_proxy=10.2 (imp=0.0408); tests_ma8=1 (imp=0.149); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.157 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JANDIRA,2024,31,0.0111,0.3,False,baixa,10.3,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SANTO AUGUSTO,2025,27,0.0111,0.3,False,baixa,10.45,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO BENEDITO,2024,45,0.0111,0.3,False,baixa,10.78,,,0.0,1,,tests=1 (imp=0.00238); tests_lag1=nan (imp=0.0135); tests_ma4=nan (imp=0.572); tests_ma8=nan (imp=0.149); tests_trend=nan (imp=0.00576),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO CARLOS,2025,34,0.0111,0.3,False,baixa,10.43,,,0.0,1,1.25,tests_ma4=1.25 (imp=0.572); indice_pressao_proxy=10.4 (imp=0.0408); tests_ma8=1.25 (imp=0.149); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.181 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO DOMINGOS DO MARANHAO,2025,15,0.0111,0.3,False,baixa,10.43,,,0.0,1,1.3333333333333333,tests_ma4=1.33 (imp=0.572); indice_pressao_proxy=10.4 (imp=0.0408); tests_ma8=1.33 (imp=0.149); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.197 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO FELIPE D''OESTE,2025,13,0.0111,0.3,False,baixa,10.23,,,0.0,1,1.3333333333333333,tests_ma4=1.33 (imp=0.572); indice_pressao_proxy=10.2 (imp=0.0408); tests_ma8=1.33 (imp=0.149); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.137 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SANTA ROSA,2026,16,0.0111,0.3,False,baixa,10.41,,,0.0,1,,tests_ma4=1 (imp=0.572); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.152 (imp=0.106); tests_lag1=1 (imp=0.0135); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JAU,2025,9,0.0111,0.3,False,baixa,10.33,,,0.0,1,,tests_ma4=1 (imp=0.572); confianca_dado=0.5 (imp=0.0391); tests_lag1=1 (imp=0.0135); tests_pct_estadual=0.117 (imp=0.106); tests=1 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
